#t x y z vx vy vz
0.44 -101.35 -34.98 -76.06 25.30 211.29 145.90
0.44 -101.33 -34.76 -75.91 25.50 211.36 146.06
0.44 -101.30 -34.55 -75.76 25.71 211.44 146.21
0.44 -101.27 -34.34 -75.62 25.91 211.51 146.37
0.45 -101.25 -34.13 -75.47 26.12 211.57 146.52
0.45 -101.22 -33.92 -75.33 26.32 211.64 146.68
0.45 -101.20 -33.71 -75.18 26.53 211.71 146.83
0.45 -101.17 -33.50 -75.03 26.74 211.78 146.99
0.45 -101.14 -33.28 -74.88 26.95 211.85 147.14
0.45 -101.12 -33.07 -74.74 27.16 211.92 147.30
0.45 -101.09 -32.86 -74.59 27.37 211.99 147.46
0.45 -101.06 -32.65 -74.44 27.58 212.06 147.61
0.45 -101.03 -32.44 -74.29 27.79 212.12 147.77
0.45 -101.01 -32.22 -74.15 28.00 212.19 147.93
0.46 -100.98 -32.01 -74.00 28.21 212.26 148.08
0.46 -100.95 -31.80 -73.85 28.42 212.33 148.24
0.46 -100.92 -31.59 -73.70 28.64 212.39 148.40
0.46 -100.89 -31.37 -73.55 28.85 212.46 148.55
0.46 -100.86 -31.16 -73.41 29.06 212.53 148.71
0.46 -100.83 -30.95 -73.26 29.28 212.59 148.87
0.46 -100.80 -30.74 -73.11 29.50 212.66 149.03
0.46 -100.77 -30.52 -72.96 29.71 212.72 149.18
0.46 -100.74 -30.31 -72.81 29.93 212.79 149.34
0.46 -100.71 -30.10 -72.66 30.15 212.85 149.50
0.47 -100.68 -29.88 -72.51 30.36 212.92 149.66
0.47 -100.65 -29.67 -72.36 30.58 212.98 149.82
0.47 -100.62 -29.46 -72.21 30.80 213.05 149.97
0.47 -100.59 -29.25 -72.06 31.02 213.11 150.13
0.47 -100.56 -29.03 -71.91 31.24 213.18 150.29
0.47 -100.53 -28.82 -71.76 31.46 213.24 150.45
0.47 -100.50 -28.61 -71.61 31.68 213.30 150.61
0.47 -100.47 -28.39 -71.46 31.90 213.37 150.77
0.47 -100.43 -28.18 -71.31 32.13 213.43 150.93
0.47 -100.40 -27.97 -71.16 32.35 213.49 151.09
0.48 -100.37 -27.75 -71.01 32.57 213.55 151.25
0.48 -100.34 -27.54 -70.85 32.80 213.62 151.41
0.48 -100.30 -27.33 -70.70 33.02 213.68 151.57
0.48 -100.27 -27.11 -70.55 33.25 213.74 151.73
0.48 -100.24 -26.90 -70.40 33.48 213.80 151.89
0.48 -100.20 -26.68 -70.25 33.70 213.86 152.05
0.48 -100.17 -26.47 -70.10 33.93 213.92 152.21
0.48 -100.14 -26.26 -69.94 34.16 213.98 152.37
0.48 -100.10 -26.04 -69.79 34.39 214.04 152.53
0.48 -100.07 -25.83 -69.64 34.62 214.10 152.69
0.49 -100.03 -25.61 -69.48 34.85 214.16 152.85
0.49 -100.00 -25.40 -69.33 35.08 214.22 153.01
0.49 -99.96 -25.19 -69.18 35.31 214.28 153.18
0.49 -99.93 -24.97 -69.03 35.54 214.33 153.34
0.49 -99.89 -24.76 -68.87 35.77 214.39 153.50
0.49 -99.86 -24.54 -68.72 36.01 214.45 153.66
0.49 -99.82 -24.33 -68.56 36.24 214.51 153.82
0.49 -99.78 -24.11 -68.41 36.47 214.56 153.99
0.49 -99.75 -23.90 -68.26 36.71 214.62 154.15
0.49 -99.71 -23.68 -68.10 36.94 214.68 154.31
0.50 -99.67 -23.47 -67.95 37.18 214.73 154.47
0.50 -99.64 -23.25 -67.79 37.42 214.79 154.64
0.50 -99.60 -23.04 -67.64 37.65 214.84 154.80
0.50 -99.56 -22.83 -67.48 37.89 214.90 154.96
0.50 -99.52 -22.61 -67.33 38.13 214.95 155.12
0.50 -99.48 -22.40 -67.17 38.37 215.01 155.29
0.50 -99.45 -22.18 -67.02 38.61 215.06 155.45
0.50 -99.41 -21.97 -66.86 38.85 215.11 155.61
0.50 -99.37 -21.75 -66.71 39.09 215.17 155.78
0.50 -99.33 -21.53 -66.55 39.34 215.22 155.94
0.51 -99.29 -21.32 -66.40 39.58 215.27 156.11
0.51 -99.25 -21.10 -66.24 39.82 215.32 156.27
0.51 -99.21 -20.89 -66.08 40.07 215.38 156.43
0.51 -99.17 -20.67 -65.93 40.31 215.43 156.60
0.51 -99.13 -20.46 -65.77 40.56 215.48 156.76
0.51 -99.09 -20.24 -65.61 40.80 215.53 156.93
0.51 -99.05 -20.03 -65.46 41.05 215.58 157.09
0.51 -99.01 -19.81 -65.30 41.30 215.63 157.26
0.51 -98.96 -19.60 -65.14 41.54 215.68 157.42
0.51 -98.92 -19.38 -64.98 41.79 215.73 157.59
0.52 -98.88 -19.16 -64.83 42.04 215.78 157.75
0.52 -98.84 -18.95 -64.67 42.29 215.82 157.92
0.52 -98.80 -18.73 -64.51 42.54 215.87 158.08
0.52 -98.75 -18.52 -64.35 42.79 215.92 158.25
0.52 -98.71 -18.30 -64.19 43.05 215.97 158.41
0.52 -98.67 -18.08 -64.04 43.30 216.01 158.58
0.52 -98.62 -17.87 -63.88 43.55 216.06 158.75
0.52 -98.58 -17.65 -63.72 43.81 216.10 158.91
0.52 -98.54 -17.44 -63.56 44.06 216.15 159.08
0.52 -98.49 -17.22 -63.40 44.32 216.19 159.24
0.53 -98.45 -17.00 -63.24 44.57 216.24 159.41
0.53 -98.40 -16.79 -63.08 44.83 216.28 159.58
0.53 -98.36 -16.57 -62.92 45.09 216.33 159.74
0.53 -98.31 -16.36 -62.76 45.35 216.37 159.91
0.53 -98.27 -16.14 -62.60 45.61 216.41 160.08
0.53 -98.22 -15.92 -62.44 45.86 216.45 160.24
0.53 -98.18 -15.71 -62.28 46.12 216.50 160.41
0.53 -98.13 -15.49 -62.12 46.39 216.54 160.58
0.53 -98.08 -15.27 -61.96 46.65 216.58 160.74
0.53 -98.04 -15.06 -61.80 46.91 216.62 160.91
0.54 -97.99 -14.84 -61.64 47.17 216.66 161.08
0.54 -97.94 -14.62 -61.48 47.44 216.70 161.24
0.54 -97.89 -14.41 -61.32 47.70 216.74 161.41
0.54 -97.85 -14.19 -61.15 47.97 216.78 161.58
0.54 -97.80 -13.97 -60.99 48.23 216.82 161.75
0.54 -97.75 -13.76 -60.83 48.50 216.85 161.91
0.54 -97.70 -13.54 -60.67 48.77 216.89 162.08
0.54 -97.65 -13.32 -60.51 49.03 216.93 162.25
0.54 -97.60 -13.11 -60.34 49.30 216.96 162.42
0.54 -97.55 -12.89 -60.18 49.57 217.00 162.59
0.55 -97.50 -12.67 -60.02 49.84 217.04 162.75
0.55 -97.45 -12.45 -59.86 50.11 217.07 162.92
0.55 -97.40 -12.24 -59.69 50.38 217.10 163.09
0.55 -97.35 -12.02 -59.53 50.66 217.14 163.26
0.55 -97.30 -11.80 -59.37 50.93 217.17 163.43
0.55 -97.25 -11.59 -59.20 51.20 217.21 163.60
0.55 -97.20 -11.37 -59.04 51.48 217.24 163.76
0.55 -97.15 -11.15 -58.88 51.75 217.27 163.93
0.55 -97.10 -10.93 -58.71 52.03 217.30 164.10
0.55 -97.04 -10.72 -58.55 52.31 217.33 164.27
0.56 -96.99 -10.50 -58.38 52.58 217.36 164.44
0.56 -96.94 -10.28 -58.22 52.86 217.39 164.61
0.56 -96.89 -10.06 -58.05 53.14 217.42 164.78
0.56 -96.83 -9.85 -57.89 53.42 217.45 164.95
0.56 -96.78 -9.63 -57.72 53.70 217.48 165.12
0.56 -96.73 -9.41 -57.56 53.98 217.51 165.28
0.56 -96.67 -9.19 -57.39 54.26 217.53 165.45
0.56 -96.62 -8.98 -57.23 54.54 217.56 165.62
0.56 -96.56 -8.76 -57.06 54.83 217.59 165.79
0.56 -96.51 -8.54 -56.90 55.11 217.61 165.96
0.57 -96.45 -8.32 -56.73 55.39 217.64 166.13
0.57 -96.40 -8.11 -56.56 55.68 217.66 166.30
0.57 -96.34 -7.89 -56.40 55.97 217.68 166.47
0.57 -96.28 -7.67 -56.23 56.25 217.71 166.64
0.57 -96.23 -7.45 -56.06 56.54 217.73 166.81
0.57 -96.17 -7.24 -55.90 56.83 217.75 166.98
0.57 -96.11 -7.02 -55.73 57.12 217.77 167.15
0.57 -96.06 -6.80 -55.56 57.41 217.79 167.32
0.57 -96.00 -6.58 -55.40 57.70 217.81 167.49
0.57 -95.94 -6.36 -55.23 57.99 217.83 167.66
0.58 -95.88 -6.15 -55.06 58.28 217.85 167.83
0.58 -95.83 -5.93 -54.89 58.57 217.87 168.00
0.58 -95.77 -5.71 -54.72 58.87 217.89 168.16
0.58 -95.71 -5.49 -54.56 59.16 217.91 168.33
0.58 -95.65 -5.27 -54.39 59.46 217.92 168.50
0.58 -95.59 -5.06 -54.22 59.75 217.94 168.67
0.58 -95.53 -4.84 -54.05 60.05 217.95 168.84
0.58 -95.47 -4.62 -53.88 60.34 217.97 169.01
0.58 -95.41 -4.40 -53.71 60.64 217.98 169.18
0.58 -95.35 -4.19 -53.54 60.94 218.00 169.35
0.59 -95.29 -3.97 -53.37 61.24 218.01 169.52
0.59 -95.22 -3.75 -53.20 61.54 218.02 169.69
0.59 -95.16 -3.53 -53.03 61.84 218.03 169.86
0.59 -95.10 -3.31 -52.86 62.14 218.04 170.03
0.59 -95.04 -3.10 -52.69 62.45 218.05 170.20
0.59 -94.98 -2.88 -52.52 62.75 218.06 170.37
0.59 -94.91 -2.66 -52.35 63.05 218.07 170.54
0.59 -94.85 -2.44 -52.18 63.36 218.08 170.71
0.59 -94.79 -2.22 -52.01 63.66 218.09 170.88
0.59 -94.72 -2.00 -51.84 63.97 218.09 171.05
0.60 -94.66 -1.79 -51.67 64.28 218.10 171.22
0.60 -94.59 -1.57 -51.50 64.58 218.11 171.39
0.60 -94.53 -1.35 -51.33 64.89 218.11 171.56
0.60 -94.46 -1.13 -51.16 65.20 218.11 171.73
0.60 -94.40 -0.91 -50.98 65.51 218.12 171.90
0.60 -94.33 -0.70 -50.81 65.82 218.12 172.07
0.60 -94.27 -0.48 -50.64 66.13 218.12 172.24
0.60 -94.20 -0.26 -50.47 66.44 218.12 172.41
0.60 -94.13 -0.04 -50.29 66.76 218.12 172.58
0.60 -94.07 0.18 -50.12 67.07 218.12 172.75
0.61 -94.00 0.39 -49.95 67.39 218.12 172.92
0.61 -93.93 0.61 -49.78 67.70 218.12 173.09
0.61 -93.87 0.83 -49.60 68.02 218.12 173.26
0.61 -93.80 1.05 -49.43 68.33 218.12 173.42
0.61 -93.73 1.27 -49.26 68.65 218.11 173.59
0.61 -93.66 1.49 -49.08 68.97 218.11 173.76
0.61 -93.59 1.70 -48.91 69.29 218.10 173.93
0.61 -93.52 1.92 -48.73 69.61 218.10 174.10
0.61 -93.45 2.14 -48.56 69.93 218.09 174.27
0.61 -93.38 2.36 -48.39 70.25 218.08 174.44
0.62 -93.31 2.58 -48.21 70.57 218.07 174.61
0.62 -93.24 2.79 -48.04 70.89 218.06 174.78
0.62 -93.17 3.01 -47.86 71.22 218.05 174.94
0.62 -93.10 3.23 -47.69 71.54 218.04 175.11
0.62 -93.03 3.45 -47.51 71.87 218.03 175.28
0.62 -92.95 3.67 -47.34 72.19 218.02 175.45
0.62 -92.88 3.88 -47.16 72.52 218.00 175.62
0.62 -92.81 4.10 -46.99 72.85 217.99 175.79
0.62 -92.74 4.32 -46.81 73.17 217.98 175.95
0.62 -92.66 4.54 -46.63 73.50 217.96 176.12
0.63 -92.59 4.76 -46.46 73.83 217.94 176.29
0.63 -92.51 4.97 -46.28 74.16 217.93 176.46
0.63 -92.44 5.19 -46.10 74.49 217.91 176.63
0.63 -92.37 5.41 -45.93 74.83 217.89 176.79
0.63 -92.29 5.63 -45.75 75.16 217.87 176.96
0.63 -92.22 5.85 -45.57 75.49 217.85 177.13
0.63 -92.14 6.06 -45.40 75.82 217.83 177.29
0.63 -92.06 6.28 -45.22 76.16 217.80 177.46
0.63 -91.99 6.50 -45.04 76.50 217.78 177.63
0.63 -91.91 6.72 -44.86 76.83 217.76 177.80
0.64 -91.83 6.93 -44.69 77.17 217.73 177.96
0.64 -91.76 7.15 -44.51 77.51 217.71 178.13
0.64 -91.68 7.37 -44.33 77.84 217.68 178.29
0.64 -91.60 7.59 -44.15 78.18 217.65 178.46
0.64 -91.52 7.80 -43.97 78.52 217.62 178.63
0.64 -91.44 8.02 -43.79 78.86 217.59 178.79
0.64 -91.36 8.24 -43.61 79.21 217.56 178.96
0.64 -91.29 8.46 -43.44 79.55 217.53 179.12
0.64 -91.21 8.68 -43.26 79.89 217.50 179.29
0.64 -91.13 8.89 -43.08 80.24 217.47 179.45
0.65 -91.05 9.11 -42.90 80.58 217.43 179.62
0.65 -90.96 9.33 -42.72 80.93 217.40 179.78
0.65 -90.88 9.54 -42.54 81.27 217.36 179.95
0.65 -90.80 9.76 -42.36 81.62 217.32 180.11
0.65 -90.72 9.98 -42.18 81.97 217.29 180.28
0.65 -90.64 10.20 -42.00 82.31 217.25 180.44
0.65 -90.56 10.41 -41.82 82.66 217.21 180.61
0.65 -90.47 10.63 -41.64 83.01 217.17 180.77
0.65 -90.39 10.85 -41.46 83.36 217.13 180.93
0.65 -90.31 11.07 -41.27 83.71 217.08 181.10
0.66 -90.22 11.28 -41.09 84.06 217.04 181.26
0.66 -90.14 11.50 -40.91 84.42 217.00 181.42
0.66 -90.05 11.72 -40.73 84.77 216.95 181.58
0.66 -89.97 11.93 -40.55 85.12 216.90 181.75
0.66 -89.88 12.15 -40.37 85.48 216.86 181.91
0.66 -89.80 12.37 -40.18 85.83 216.81 182.07
0.66 -89.71 12.58 -40.00 86.19 216.76 182.23
0.66 -89.63 12.80 -39.82 86.55 216.71 182.39
0.66 -89.54 13.02 -39.64 86.90 216.66 182.56
0.66 -89.45 13.23 -39.46 87.26 216.60 182.72
0.67 -89.36 13.45 -39.27 87.62 216.55 182.88
0.67 -89.28 13.67 -39.09 87.98 216.50 183.04
0.67 -89.19 13.88 -38.91 88.34 216.44 183.20
0.67 -89.10 14.10 -38.72 88.70 216.38 183.36
0.67 -89.01 14.32 -38.54 89.06 216.33 183.52
0.67 -88.92 14.53 -38.36 89.43 216.27 183.68
0.67 -88.83 14.75 -38.17 89.79 216.21 183.84
0.67 -88.74 14.97 -37.99 90.15 216.15 183.99
0.67 -88.65 15.18 -37.80 90.52 216.08 184.15
0.67 -88.56 15.40 -37.62 90.88 216.02 184.31
0.68 -88.47 15.61 -37.44 91.25 215.96 184.47
0.68 -88.38 15.83 -37.25 91.62 215.89 184.63
0.68 -88.29 16.05 -37.07 91.98 215.83 184.78
0.68 -88.19 16.26 -36.88 92.35 215.76 184.94
0.68 -88.10 16.48 -36.70 92.72 215.69 185.10
0.68 -88.01 16.69 -36.51 93.09 215.62 185.25
0.68 -87.92 16.91 -36.33 93.46 215.55 185.41
0.68 -87.82 17.12 -36.14 93.83 215.48 185.56
0.68 -87.73 17.34 -35.96 94.20 215.41 185.72
0.68 -87.63 17.55 -35.77 94.57 215.33 185.87
0.69 -87.54 17.77 -35.58 94.94 215.26 186.03
0.69 -87.44 17.98 -35.40 95.32 215.18 186.18
0.69 -87.35 18.20 -35.21 95.69 215.10 186.34
0.69 -87.25 18.41 -35.02 96.07 215.02 186.49
0.69 -87.16 18.63 -34.84 96.44 214.94 186.64
0.69 -87.06 18.84 -34.65 96.82 214.86 186.80
0.69 -86.96 19.06 -34.46 97.19 214.78 186.95
0.69 -86.86 19.27 -34.28 97.57 214.70 187.10
0.69 -86.77 19.49 -34.09 97.95 214.61 187.25
0.69 -86.67 19.70 -33.90 98.33 214.53 187.40
0.70 -86.57 19.92 -33.72 98.70 214.44 187.55
0.70 -86.47 20.13 -33.53 99.08 214.35 187.71
0.70 -86.37 20.35 -33.34 99.46 214.26 187.86
0.70 -86.27 20.56 -33.15 99.85 214.17 188.00
0.70 -86.17 20.78 -32.96 100.23 214.08 188.15
0.70 -86.07 20.99 -32.78 100.61 213.99 188.30
0.70 -85.97 21.20 -32.59 100.99 213.90 188.45
0.70 -85.87 21.42 -32.40 101.37 213.80 188.60
0.70 -85.77 21.63 -32.21 101.76 213.71 188.75
0.70 -85.67 21.84 -32.02 102.14 213.61 188.89
0.71 -85.56 22.06 -31.83 102.53 213.51 189.04
0.71 -85.46 22.27 -31.64 102.91 213.41 189.19
0.71 -85.36 22.48 -31.45 103.30 213.31 189.33
0.71 -85.25 22.70 -31.26 103.68 213.21 189.48
0.71 -85.15 22.91 -31.08 104.07 213.10 189.62
0.71 -85.05 23.12 -30.89 104.46 213.00 189.77
0.71 -84.94 23.34 -30.70 104.85 212.89 189.91
0.71 -84.84 23.55 -30.51 105.24 212.78 190.05
0.71 -84.73 23.76 -30.32 105.63 212.68 190.20
0.71 -84.63 23.98 -30.13 106.02 212.57 190.34
0.72 -84.52 24.19 -29.93 106.41 212.45 190.48
0.72 -84.41 24.40 -29.74 106.80 212.34 190.62
0.72 -84.31 24.61 -29.55 107.19 212.23 190.76
0.72 -84.20 24.82 -29.36 107.58 212.11 190.90
0.72 -84.09 25.04 -29.17 107.97 212.00 191.04
0.72 -83.98 25.25 -28.98 108.37 211.88 191.18
0.72 -83.87 25.46 -28.79 108.76 211.76 191.32
0.72 -83.77 25.67 -28.60 109.15 211.64 191.46
0.72 -83.66 25.88 -28.41 109.55 211.52 191.60
0.72 -83.55 26.10 -28.21 109.94 211.40 191.73
0.73 -83.44 26.31 -28.02 110.34 211.27 191.87
0.73 -83.33 26.52 -27.83 110.73 211.15 192.00
0.73 -83.21 26.73 -27.64 111.13 211.02 192.14
0.73 -83.10 26.94 -27.45 111.53 210.89 192.27
0.73 -82.99 27.15 -27.25 111.92 210.76 192.41
0.73 -82.88 27.36 -27.06 112.32 210.63 192.54
0.73 -82.77 27.57 -26.87 112.72 210.50 192.68
0.73 -82.65 27.78 -26.68 113.12 210.37 192.81
0.73 -82.54 27.99 -26.48 113.52 210.23 192.94
0.73 -82.43 28.20 -26.29 113.92 210.10 193.07
0.74 -82.31 28.41 -26.10 114.32 209.96 193.20
0.74 -82.20 28.62 -25.90 114.72 209.82 193.33
0.74 -82.08 28.83 -25.71 115.12 209.68 193.46
0.74 -81.97 29.04 -25.52 115.52 209.54 193.59
0.74 -81.85 29.25 -25.32 115.92 209.40 193.72
0.74 -81.74 29.46 -25.13 116.32 209.25 193.84
0.74 -81.62 29.67 -24.94 116.72 209.11 193.97
0.74 -81.50 29.88 -24.74 117.13 208.96 194.10
0.74 -81.39 30.09 -24.55 117.53 208.81 194.22
0.74 -81.27 30.30 -24.35 117.93 208.66 194.35
0.75 -81.15 30.51 -24.16 118.34 208.51 194.47
0.75 -81.03 30.71 -23.96 118.74 208.36 194.60
0.75 -80.91 30.92 -23.77 119.14 208.20 194.72
0.75 -80.79 31.13 -23.58 119.55 208.05 194.84
0.75 -80.67 31.34 -23.38 119.95 207.89 194.96
0.75 -80.55 31.55 -23.19 120.36 207.73 195.08
0.75 -80.43 31.75 -22.99 120.76 207.57 195.20
0.75 -80.31 31.96 -22.79 121.17 207.41 195.32
0.75 -80.19 32.17 -22.60 121.58 207.25 195.44
0.75 -80.07 32.38 -22.40 121.98 207.09 195.56
0.76 -79.95 32.58 -22.21 122.39 206.92 195.67
0.76 -79.82 32.79 -22.01 122.80 206.76 195.79
0.76 -79.70 33.00 -21.82 123.20 206.59 195.91
0.76 -79.58 33.20 -21.62 123.61 206.42 196.02
0.76 -79.45 33.41 -21.42 124.02 206.25 196.14
0.76 -79.33 33.62 -21.23 124.43 206.07 196.25
0.76 -79.20 33.82 -21.03 124.84 205.90 196.36
0.76 -79.08 34.03 -20.84 125.24 205.73 196.47
0.76 -78.95 34.23 -20.64 125.65 205.55 196.58
0.76 -78.83 34.44 -20.44 126.06 205.37 196.69
0.77 -78.70 34.64 -20.25 126.47 205.19 196.80
0.77 -78.57 34.85 -20.05 126.88 205.01 196.91
0.77 -78.45 35.05 -19.85 127.29 204.83 197.02
0.77 -78.32 35.26 -19.65 127.70 204.65 197.13
0.77 -78.19 35.46 -19.46 128.11 204.46 197.23
0.77 -78.06 35.67 -19.26 128.52 204.27 197.34
0.77 -77.94 35.87 -19.06 128.93 204.09 197.44
0.77 -77.81 36.08 -18.87 129.34 203.90 197.55
0.77 -77.68 36.28 -18.67 129.75 203.71 197.65
0.77 -77.55 36.48 -18.47 130.16 203.51 197.75
0.78 -77.42 36.69 -18.27 130.57 203.32 197.85
0.78 -77.29 36.89 -18.07 130.98 203.12 197.95
0.78 -77.15 37.09 -17.88 131.39 202.93 198.05
0.78 -77.02 37.29 -17.68 131.80 202.73 198.15
0.78 -76.89 37.50 -17.48 132.21 202.53 198.25
0.78 -76.76 37.70 -17.28 132.62 202.33 198.35
0.78 -76.63 37.90 -17.08 133.04 202.13 198.44
0.78 -76.49 38.10 -16.89 133.45 201.92 198.54
0.78 -76.36 38.31 -16.69 133.86 201.72 198.63
0.78 -76.22 38.51 -16.49 134.27 201.51 198.72
0.79 -76.09 38.71 -16.29 134.68 201.30 198.82
0.79 -75.96 38.91 -16.09 135.09 201.09 198.91
0.79 -75.82 39.11 -15.89 135.50 200.88 199.00
0.79 -75.68 39.31 -15.69 135.91 200.67 199.09
0.79 -75.55 39.51 -15.49 136.32 200.45 199.18
0.79 -75.41 39.71 -15.29 136.74 200.24 199.27
0.79 -75.27 39.91 -15.09 137.15 200.02 199.35
0.79 -75.14 40.11 -14.90 137.56 199.80 199.44
0.79 -75.00 40.31 -14.70 137.97 199.58 199.52
0.79 -74.86 40.51 -14.50 138.38 199.36 199.61
0.80 -74.72 40.71 -14.30 138.79 199.14 199.69
0.80 -74.58 40.91 -14.10 139.20 198.91 199.77
0.80 -74.44 41.11 -13.90 139.61 198.68 199.85
0.80 -74.30 41.31 -13.70 140.02 198.46 199.93
0.80 -74.16 41.51 -13.50 140.43 198.23 200.01
0.80 -74.02 41.70 -13.30 140.84 198.00 200.09
0.80 -73.88 41.90 -13.10 141.25 197.77 200.17
0.80 -73.74 42.10 -12.90 141.66 197.53 200.25
0.80 -73.60 42.30 -12.70 142.07 197.30 200.32
0.80 -73.46 42.49 -12.50 142.48 197.06 200.39
0.81 -73.31 42.69 -12.30 142.89 196.82 200.47
0.81 -73.17 42.89 -12.10 143.30 196.59 200.54
0.81 -73.03 43.08 -11.89 143.71 196.34 200.61
0.81 -72.88 43.28 -11.69 144.12 196.10 200.68
0.81 -72.74 43.48 -11.49 144.53 195.86 200.75
0.81 -72.59 43.67 -11.29 144.94 195.61 200.82
0.81 -72.45 43.87 -11.09 145.34 195.37 200.89
0.81 -72.30 44.06 -10.89 145.75 195.12 200.95
0.81 -72.16 44.26 -10.69 146.16 194.87 201.02
0.81 -72.01 44.45 -10.49 146.57 194.62 201.08
0.82 -71.87 44.65 -10.29 146.97 194.37 201.14
0.82 -71.72 44.84 -10.09 147.38 194.12 201.21
0.82 -71.57 45.04 -9.89 147.79 193.86 201.27
0.82 -71.42 45.23 -9.68 148.19 193.60 201.33
0.82 -71.27 45.42 -9.48 148.60 193.35 201.39
0.82 -71.13 45.62 -9.28 149.00 193.09 201.44
0.82 -70.98 45.81 -9.08 149.41 192.83 201.50
0.82 -70.83 46.00 -8.88 149.81 192.56 201.56
0.82 -70.68 46.19 -8.68 150.22 192.30 201.61
0.82 -70.53 46.39 -8.47 150.62 192.04 201.66
0.83 -70.38 46.58 -8.27 151.03 191.77 201.72
0.83 -70.22 46.77 -8.07 151.43 191.50 201.77
0.83 -70.07 46.96 -7.87 151.83 191.23 201.82
0.83 -69.92 47.15 -7.67 152.23 190.96 201.87
0.83 -69.77 47.34 -7.47 152.64 190.69 201.91
0.83 -69.61 47.53 -7.26 153.04 190.42 201.96
0.83 -69.46 47.72 -7.06 153.44 190.14 202.01
0.83 -69.31 47.91 -6.86 153.84 189.87 202.05
0.83 -69.15 48.10 -6.66 154.24 189.59 202.09
0.83 -69.00 48.29 -6.46 154.64 189.31 202.14
0.84 -68.84 48.48 -6.25 155.04 189.03 202.18
0.84 -68.69 48.67 -6.05 155.44 188.75 202.22
0.84 -68.53 48.86 -5.85 155.83 188.47 202.26
0.84 -68.38 49.05 -5.65 156.23 188.18 202.29
0.84 -68.22 49.24 -5.44 156.63 187.90 202.33
0.84 -68.06 49.42 -5.24 157.02 187.61 202.37
0.84 -67.91 49.61 -5.04 157.42 187.32 202.40
0.84 -67.75 49.80 -4.84 157.82 187.03 202.43
0.84 -67.59 49.99 -4.63 158.21 186.74 202.47
0.84 -67.43 50.17 -4.43 158.60 186.45 202.50
0.85 -67.27 50.36 -4.23 159.00 186.16 202.53
0.85 -67.12 50.54 -4.03 159.39 185.86 202.55
0.85 -66.96 50.73 -3.82 159.78 185.56 202.58
0.85 -66.80 50.92 -3.62 160.17 185.27 202.61
0.85 -66.64 51.10 -3.42 160.56 184.97 202.63
0.85 -66.47 51.29 -3.22 160.95 184.67 202.66
0.85 -66.31 51.47 -3.01 161.34 184.37 202.68
0.85 -66.15 51.65 -2.81 161.73 184.06 202.70
0.85 -65.99 51.84 -2.61 162.12 183.76 202.72
0.85 -65.83 52.02 -2.41 162.51 183.45 202.74
0.86 -65.66 52.20 -2.20 162.89 183.15 202.76
0.86 -65.50 52.39 -2.00 163.28 182.84 202.77
0.86 -65.34 52.57 -1.80 163.67 182.53 202.79
0.86 -65.17 52.75 -1.60 164.05 182.22 202.80
0.86 -65.01 52.94 -1.39 164.43 181.91 202.82
0.86 -64.85 53.12 -1.19 164.82 181.60 202.83
0.86 -64.68 53.30 -0.99 165.20 181.28 202.84
0.86 -64.52 53.48 -0.78 165.58 180.97 202.84
0.86 -64.35 53.66 -0.58 165.96 180.65 202.85
0.86 -64.18 53.84 -0.38 166.34 180.33 202.86
0.87 -64.02 54.02 -0.18 166.72 180.02 202.86
0.87 -63.85 54.20 0.03 167.10 179.70 202.86
0.87 -63.68 54.38 0.23 167.47 179.38 202.86
0.87 -63.51 54.56 0.43 167.85 179.05 202.85
0.87 -63.35 54.74 0.64 168.22 178.73 202.85
0.87 -63.18 54.92 0.84 168.60 178.41 202.84
0.87 -63.01 55.10 1.04 168.97 178.08 202.83
0.87 -62.84 55.27 1.24 169.34 177.75 202.82
0.87 -62.67 55.45 1.45 169.72 177.43 202.81
0.87 -62.50 55.63 1.65 170.09 177.10 202.80
0.88 -62.33 55.80 1.85 170.46 176.77 202.78
0.88 -62.16 55.98 2.06 170.82 176.44 202.77
0.88 -61.99 56.16 2.26 171.19 176.10 202.75
0.88 -61.82 56.33 2.46 171.56 175.77 202.73
0.88 -61.65 56.51 2.66 171.92 175.44 202.71
0.88 -61.47 56.68 2.87 172.29 175.10 202.69
0.88 -61.30 56.86 3.07 172.65 174.77 202.67
0.88 -61.13 57.03 3.27 173.01 174.43 202.65
0.88 -60.96 57.21 3.47 173.37 174.09 202.62
0.88 -60.78 57.38 3.68 173.74 173.75 202.60
0.89 -60.61 57.56 3.88 174.09 173.41 202.57
0.89 -60.43 57.73 4.08 174.45 173.07 202.54
0.89 -60.26 57.90 4.29 174.81 172.73 202.52
0.89 -60.08 58.07 4.49 175.17 172.39 202.48
0.89 -59.91 58.25 4.69 175.52 172.04 202.45
0.89 -59.73 58.42 4.89 175.87 171.70 202.42
0.89 -59.56 58.59 5.09 176.23 171.35 202.39
0.89 -59.38 58.76 5.30 176.58 171.00 202.35
0.89 -59.20 58.93 5.50 176.93 170.66 202.31
0.89 -59.03 59.10 5.70 177.28 170.31 202.28
0.90 -58.85 59.27 5.90 177.63 169.96 202.24
0.90 -58.67 59.44 6.11 177.97 169.61 202.20
0.90 -58.49 59.61 6.31 178.32 169.26 202.16
0.90 -58.31 59.78 6.51 178.66 168.90 202.12
0.90 -58.14 59.95 6.71 179.01 168.55 202.07
0.90 -57.96 60.12 6.91 179.35 168.20 202.03
0.90 -57.78 60.29 7.12 179.69 167.84 201.98
0.90 -57.60 60.45 7.32 180.03 167.49 201.93
