#t x y z vx vy vz
0.44 -102.05 -35.05 -76.88 23.44 210.95 143.90
0.44 -102.02 -34.83 -76.74 23.64 211.02 144.05
0.44 -102.00 -34.62 -76.60 23.85 211.09 144.21
0.44 -101.97 -34.41 -76.45 24.05 211.16 144.36
0.45 -101.95 -34.20 -76.31 24.25 211.23 144.51
0.45 -101.93 -33.99 -76.16 24.46 211.30 144.67
0.45 -101.90 -33.78 -76.02 24.66 211.36 144.82
0.45 -101.88 -33.57 -75.87 24.87 211.43 144.98
0.45 -101.85 -33.36 -75.73 25.07 211.50 145.13
0.45 -101.83 -33.14 -75.58 25.28 211.57 145.29
0.45 -101.80 -32.93 -75.44 25.49 211.63 145.44
0.45 -101.78 -32.72 -75.29 25.69 211.70 145.59
0.45 -101.75 -32.51 -75.15 25.90 211.77 145.75
0.45 -101.72 -32.30 -75.00 26.11 211.83 145.90
0.46 -101.70 -32.09 -74.85 26.32 211.90 146.06
0.46 -101.67 -31.87 -74.71 26.53 211.97 146.22
0.46 -101.64 -31.66 -74.56 26.74 212.03 146.37
0.46 -101.62 -31.45 -74.42 26.95 212.10 146.53
0.46 -101.59 -31.24 -74.27 27.16 212.16 146.68
0.46 -101.56 -31.03 -74.12 27.38 212.23 146.84
0.46 -101.54 -30.81 -73.98 27.59 212.29 147.00
0.46 -101.51 -30.60 -73.83 27.80 212.36 147.15
0.46 -101.48 -30.39 -73.68 28.01 212.42 147.31
0.46 -101.45 -30.18 -73.53 28.23 212.49 147.46
0.47 -101.42 -29.96 -73.39 28.44 212.55 147.62
0.47 -101.40 -29.75 -73.24 28.66 212.61 147.78
0.47 -101.37 -29.54 -73.09 28.88 212.68 147.94
0.47 -101.34 -29.33 -72.94 29.09 212.74 148.09
0.47 -101.31 -29.11 -72.79 29.31 212.80 148.25
0.47 -101.28 -28.90 -72.65 29.53 212.86 148.41
0.47 -101.25 -28.69 -72.50 29.75 212.93 148.57
0.47 -101.22 -28.47 -72.35 29.96 212.99 148.72
0.47 -101.19 -28.26 -72.20 30.18 213.05 148.88
0.47 -101.16 -28.05 -72.05 30.40 213.11 149.04
0.48 -101.13 -27.83 -71.90 30.62 213.17 149.20
0.48 -101.10 -27.62 -71.75 30.85 213.23 149.36
0.48 -101.07 -27.41 -71.60 31.07 213.29 149.51
0.48 -101.04 -27.19 -71.45 31.29 213.35 149.67
0.48 -101.00 -26.98 -71.30 31.51 213.41 149.83
0.48 -100.97 -26.77 -71.15 31.74 213.47 149.99
0.48 -100.94 -26.55 -71.00 31.96 213.53 150.15
0.48 -100.91 -26.34 -70.85 32.19 213.59 150.31
0.48 -100.88 -26.13 -70.70 32.41 213.65 150.47
0.48 -100.84 -25.91 -70.55 32.64 213.71 150.63
0.49 -100.81 -25.70 -70.40 32.86 213.76 150.79
0.49 -100.78 -25.49 -70.25 33.09 213.82 150.95
0.49 -100.74 -25.27 -70.10 33.32 213.88 151.11
0.49 -100.71 -25.06 -69.95 33.55 213.94 151.27
0.49 -100.68 -24.84 -69.80 33.78 213.99 151.43
0.49 -100.64 -24.63 -69.65 34.01 214.05 151.59
0.49 -100.61 -24.42 -69.49 34.24 214.11 151.75
0.49 -100.58 -24.20 -69.34 34.47 214.16 151.91
0.49 -100.54 -23.99 -69.19 34.70 214.22 152.07
0.49 -100.51 -23.77 -69.04 34.93 214.27 152.23
0.50 -100.47 -23.56 -68.89 35.16 214.33 152.39
0.50 -100.44 -23.35 -68.73 35.40 214.38 152.55
0.50 -100.40 -23.13 -68.58 35.63 214.44 152.72
0.50 -100.36 -22.92 -68.43 35.87 214.49 152.88
0.50 -100.33 -22.70 -68.28 36.10 214.54 153.04
0.50 -100.29 -22.49 -68.12 36.34 214.60 153.20
0.50 -100.26 -22.27 -67.97 36.57 214.65 153.36
0.50 -100.22 -22.06 -67.82 36.81 214.70 153.52
0.50 -100.18 -21.84 -67.66 37.05 214.75 153.69
0.50 -100.15 -21.63 -67.51 37.29 214.81 153.85
0.51 -100.11 -21.41 -67.35 37.53 214.86 154.01
0.51 -100.07 -21.20 -67.20 37.77 214.91 154.17
0.51 -100.03 -20.98 -67.05 38.01 214.96 154.34
0.51 -99.99 -20.77 -66.89 38.25 215.01 154.50
0.51 -99.96 -20.55 -66.74 38.49 215.06 154.66
0.51 -99.92 -20.34 -66.58 38.73 215.11 154.82
0.51 -99.88 -20.12 -66.43 38.97 215.16 154.99
0.51 -99.84 -19.91 -66.27 39.22 215.21 155.15
0.51 -99.80 -19.69 -66.12 39.46 215.25 155.31
0.51 -99.76 -19.48 -65.96 39.71 215.30 155.48
0.52 -99.72 -19.26 -65.81 39.95 215.35 155.64
0.52 -99.68 -19.05 -65.65 40.20 215.40 155.80
0.52 -99.64 -18.83 -65.49 40.44 215.44 155.97
0.52 -99.60 -18.62 -65.34 40.69 215.49 156.13
0.52 -99.56 -18.40 -65.18 40.94 215.54 156.29
0.52 -99.52 -18.19 -65.03 41.19 215.58 156.46
0.52 -99.48 -17.97 -64.87 41.44 215.63 156.62
0.52 -99.43 -17.75 -64.71 41.69 215.67 156.79
0.52 -99.39 -17.54 -64.56 41.94 215.72 156.95
0.52 -99.35 -17.32 -64.40 42.19 215.76 157.12
0.53 -99.31 -17.11 -64.24 42.44 215.81 157.28
0.53 -99.27 -16.89 -64.08 42.69 215.85 157.45
0.53 -99.22 -16.68 -63.93 42.95 215.89 157.61
0.53 -99.18 -16.46 -63.77 43.20 215.93 157.77
0.53 -99.14 -16.24 -63.61 43.45 215.98 157.94
0.53 -99.09 -16.03 -63.45 43.71 216.02 158.10
0.53 -99.05 -15.81 -63.30 43.96 216.06 158.27
0.53 -99.01 -15.60 -63.14 44.22 216.10 158.44
0.53 -98.96 -15.38 -62.98 44.48 216.14 158.60
0.53 -98.92 -15.16 -62.82 44.74 216.18 158.77
0.54 -98.87 -14.95 -62.66 44.99 216.22 158.93
0.54 -98.83 -14.73 -62.50 45.25 216.26 159.10
0.54 -98.78 -14.51 -62.34 45.51 216.30 159.26
0.54 -98.74 -14.30 -62.18 45.77 216.33 159.43
0.54 -98.69 -14.08 -62.02 46.04 216.37 159.59
0.54 -98.64 -13.87 -61.86 46.30 216.41 159.76
0.54 -98.60 -13.65 -61.70 46.56 216.44 159.93
0.54 -98.55 -13.43 -61.54 46.82 216.48 160.09
0.54 -98.50 -13.22 -61.38 47.09 216.52 160.26
0.54 -98.46 -13.00 -61.22 47.35 216.55 160.43
0.55 -98.41 -12.78 -61.06 47.62 216.59 160.59
0.55 -98.36 -12.57 -60.90 47.88 216.62 160.76
0.55 -98.31 -12.35 -60.74 48.15 216.65 160.92
0.55 -98.26 -12.13 -60.58 48.42 216.69 161.09
0.55 -98.22 -11.92 -60.42 48.68 216.72 161.26
0.55 -98.17 -11.70 -60.26 48.95 216.75 161.42
0.55 -98.12 -11.48 -60.10 49.22 216.78 161.59
0.55 -98.07 -11.27 -59.93 49.49 216.82 161.76
0.55 -98.02 -11.05 -59.77 49.76 216.85 161.93
0.55 -97.97 -10.83 -59.61 50.03 216.88 162.09
0.56 -97.92 -10.62 -59.45 50.31 216.91 162.26
0.56 -97.87 -10.40 -59.29 50.58 216.94 162.43
0.56 -97.82 -10.18 -59.12 50.85 216.97 162.59
0.56 -97.77 -9.96 -58.96 51.13 216.99 162.76
0.56 -97.72 -9.75 -58.80 51.40 217.02 162.93
0.56 -97.66 -9.53 -58.64 51.68 217.05 163.10
0.56 -97.61 -9.31 -58.47 51.95 217.07 163.26
0.56 -97.56 -9.10 -58.31 52.23 217.10 163.43
0.56 -97.51 -8.88 -58.15 52.51 217.13 163.60
0.56 -97.45 -8.66 -57.98 52.79 217.15 163.77
0.57 -97.40 -8.44 -57.82 53.07 217.18 163.93
0.57 -97.35 -8.23 -57.65 53.35 217.20 164.10
0.57 -97.30 -8.01 -57.49 53.63 217.22 164.27
0.57 -97.24 -7.79 -57.33 53.91 217.25 164.44
0.57 -97.19 -7.58 -57.16 54.19 217.27 164.60
0.57 -97.13 -7.36 -57.00 54.47 217.29 164.77
0.57 -97.08 -7.14 -56.83 54.76 217.31 164.94
0.57 -97.02 -6.92 -56.67 55.04 217.33 165.11
0.57 -96.97 -6.71 -56.50 55.32 217.35 165.27
0.57 -96.91 -6.49 -56.34 55.61 217.37 165.44
0.58 -96.86 -6.27 -56.17 55.90 217.39 165.61
0.58 -96.80 -6.05 -56.00 56.18 217.41 165.78
0.58 -96.74 -5.84 -55.84 56.47 217.43 165.95
0.58 -96.69 -5.62 -55.67 56.76 217.44 166.11
0.58 -96.63 -5.40 -55.51 57.05 217.46 166.28
0.58 -96.57 -5.18 -55.34 57.34 217.48 166.45
0.58 -96.52 -4.97 -55.17 57.63 217.49 166.62
0.58 -96.46 -4.75 -55.01 57.92 217.51 166.79
0.58 -96.40 -4.53 -54.84 58.21 217.52 166.95
0.58 -96.34 -4.31 -54.67 58.50 217.53 167.12
0.59 -96.28 -4.10 -54.51 58.80 217.55 167.29
0.59 -96.22 -3.88 -54.34 59.09 217.56 167.46
0.59 -96.17 -3.66 -54.17 59.39 217.57 167.63
0.59 -96.11 -3.44 -54.00 59.68 217.58 167.80
0.59 -96.05 -3.23 -53.84 59.98 217.59 167.96
0.59 -95.99 -3.01 -53.67 60.27 217.60 168.13
0.59 -95.93 -2.79 -53.50 60.57 217.61 168.30
0.59 -95.86 -2.57 -53.33 60.87 217.62 168.47
0.59 -95.80 -2.36 -53.16 61.17 217.63 168.64
0.59 -95.74 -2.14 -52.99 61.47 217.63 168.80
0.60 -95.68 -1.92 -52.82 61.77 217.64 168.97
0.60 -95.62 -1.70 -52.66 62.07 217.64 169.14
0.60 -95.56 -1.49 -52.49 62.37 217.65 169.31
0.60 -95.49 -1.27 -52.32 62.68 217.65 169.48
0.60 -95.43 -1.05 -52.15 62.98 217.66 169.64
0.60 -95.37 -0.83 -51.98 63.28 217.66 169.81
0.60 -95.30 -0.62 -51.81 63.59 217.66 169.98
0.60 -95.24 -0.40 -51.64 63.89 217.66 170.15
0.60 -95.18 -0.18 -51.47 64.20 217.67 170.31
0.60 -95.11 0.04 -51.30 64.51 217.67 170.48
0.61 -95.05 0.26 -51.13 64.81 217.67 170.65
0.61 -94.98 0.47 -50.96 65.12 217.66 170.82
0.61 -94.92 0.69 -50.78 65.43 217.66 170.99
0.61 -94.85 0.91 -50.61 65.74 217.66 171.15
0.61 -94.79 1.13 -50.44 66.05 217.66 171.32
0.61 -94.72 1.34 -50.27 66.36 217.65 171.49
0.61 -94.65 1.56 -50.10 66.68 217.65 171.66
0.61 -94.59 1.78 -49.93 66.99 217.64 171.82
0.61 -94.52 2.00 -49.76 67.30 217.64 171.99
0.61 -94.45 2.21 -49.58 67.62 217.63 172.16
0.62 -94.38 2.43 -49.41 67.93 217.62 172.32
0.62 -94.32 2.65 -49.24 68.25 217.61 172.49
0.62 -94.25 2.87 -49.07 68.56 217.60 172.66
0.62 -94.18 3.08 -48.89 68.88 217.59 172.83
0.62 -94.11 3.30 -48.72 69.20 217.58 172.99
0.62 -94.04 3.52 -48.55 69.52 217.57 173.16
0.62 -93.97 3.74 -48.37 69.84 217.56 173.33
0.62 -93.90 3.96 -48.20 70.16 217.55 173.49
0.62 -93.83 4.17 -48.03 70.48 217.53 173.66
0.62 -93.76 4.39 -47.85 70.80 217.52 173.83
0.63 -93.69 4.61 -47.68 71.12 217.50 173.99
0.63 -93.62 4.83 -47.51 71.44 217.49 174.16
0.63 -93.55 5.04 -47.33 71.77 217.47 174.32
0.63 -93.47 5.26 -47.16 72.09 217.45 174.49
0.63 -93.40 5.48 -46.98 72.42 217.43 174.66
0.63 -93.33 5.70 -46.81 72.74 217.41 174.82
0.63 -93.26 5.91 -46.63 73.07 217.39 174.99
0.63 -93.18 6.13 -46.46 73.39 217.37 175.15
0.63 -93.11 6.35 -46.28 73.72 217.35 175.32
0.63 -93.04 6.56 -46.11 74.05 217.33 175.48
0.64 -92.96 6.78 -45.93 74.38 217.30 175.65
0.64 -92.89 7.00 -45.76 74.71 217.28 175.81
0.64 -92.81 7.22 -45.58 75.04 217.25 175.98
0.64 -92.74 7.43 -45.40 75.37 217.23 176.14
0.64 -92.66 7.65 -45.23 75.70 217.20 176.31
0.64 -92.59 7.87 -45.05 76.04 217.17 176.47
0.64 -92.51 8.09 -44.87 76.37 217.14 176.64
0.64 -92.43 8.30 -44.70 76.71 217.11 176.80
0.64 -92.36 8.52 -44.52 77.04 217.08 176.97
0.64 -92.28 8.74 -44.34 77.38 217.05 177.13
0.65 -92.20 8.95 -44.17 77.71 217.02 177.29
0.65 -92.12 9.17 -43.99 78.05 216.99 177.46
0.65 -92.05 9.39 -43.81 78.39 216.95 177.62
0.65 -91.97 9.60 -43.63 78.73 216.92 177.78
0.65 -91.89 9.82 -43.46 79.07 216.88 177.95
0.65 -91.81 10.04 -43.28 79.41 216.84 178.11
0.65 -91.73 10.26 -43.10 79.75 216.81 178.27
0.65 -91.65 10.47 -42.92 80.09 216.77 178.44
0.65 -91.57 10.69 -42.74 80.43 216.73 178.60
0.65 -91.49 10.91 -42.56 80.77 216.69 178.76
0.66 -91.41 11.12 -42.39 81.12 216.65 178.92
0.66 -91.33 11.34 -42.21 81.46 216.60 179.08
0.66 -91.24 11.56 -42.03 81.80 216.56 179.25
0.66 -91.16 11.77 -41.85 82.15 216.52 179.41
0.66 -91.08 11.99 -41.67 82.50 216.47 179.57
0.66 -91.00 12.20 -41.49 82.84 216.43 179.73
0.66 -90.91 12.42 -41.31 83.19 216.38 179.89
0.66 -90.83 12.64 -41.13 83.54 216.33 180.05
0.66 -90.75 12.85 -40.95 83.89 216.28 180.21
0.66 -90.66 13.07 -40.77 84.24 216.23 180.37
0.67 -90.58 13.29 -40.59 84.59 216.18 180.53
0.67 -90.49 13.50 -40.41 84.94 216.13 180.69
0.67 -90.41 13.72 -40.23 85.29 216.08 180.85
0.67 -90.32 13.93 -40.05 85.64 216.02 181.01
0.67 -90.24 14.15 -39.86 85.99 215.97 181.17
0.67 -90.15 14.37 -39.68 86.35 215.91 181.32
0.67 -90.06 14.58 -39.50 86.70 215.85 181.48
0.67 -89.98 14.80 -39.32 87.06 215.80 181.64
0.67 -89.89 15.01 -39.14 87.41 215.74 181.80
0.67 -89.80 15.23 -38.96 87.77 215.68 181.96
0.68 -89.72 15.45 -38.78 88.13 215.62 182.11
0.68 -89.63 15.66 -38.59 88.48 215.55 182.27
0.68 -89.54 15.88 -38.41 88.84 215.49 182.43
0.68 -89.45 16.09 -38.23 89.20 215.43 182.58
0.68 -89.36 16.31 -38.05 89.56 215.36 182.74
0.68 -89.27 16.52 -37.86 89.92 215.30 182.89
0.68 -89.18 16.74 -37.68 90.28 215.23 183.05
0.68 -89.09 16.95 -37.50 90.64 215.16 183.20
0.68 -89.00 17.17 -37.31 91.00 215.09 183.36
0.68 -88.91 17.38 -37.13 91.37 215.02 183.51
0.69 -88.82 17.60 -36.95 91.73 214.95 183.67
0.69 -88.72 17.81 -36.76 92.09 214.88 183.82
0.69 -88.63 18.03 -36.58 92.46 214.80 183.98
0.69 -88.54 18.24 -36.39 92.82 214.73 184.13
0.69 -88.45 18.46 -36.21 93.19 214.65 184.28
0.69 -88.35 18.67 -36.03 93.56 214.58 184.43
0.69 -88.26 18.89 -35.84 93.92 214.50 184.59
0.69 -88.17 19.10 -35.66 94.29 214.42 184.74
0.69 -88.07 19.32 -35.47 94.66 214.34 184.89
0.69 -87.98 19.53 -35.29 95.03 214.26 185.04
0.70 -87.88 19.74 -35.10 95.40 214.17 185.19
0.70 -87.78 19.96 -34.92 95.77 214.09 185.34
0.70 -87.69 20.17 -34.73 96.14 214.01 185.49
0.70 -87.59 20.39 -34.55 96.51 213.92 185.64
0.70 -87.50 20.60 -34.36 96.88 213.83 185.79
0.70 -87.40 20.81 -34.17 97.25 213.74 185.94
0.70 -87.30 21.03 -33.99 97.63 213.66 186.09
0.70 -87.20 21.24 -33.80 98.00 213.57 186.23
0.70 -87.11 21.45 -33.62 98.37 213.47 186.38
0.70 -87.01 21.67 -33.43 98.75 213.38 186.53
0.71 -86.91 21.88 -33.24 99.12 213.29 186.68
0.71 -86.81 22.09 -33.06 99.50 213.19 186.82
0.71 -86.71 22.31 -32.87 99.87 213.10 186.97
0.71 -86.61 22.52 -32.68 100.25 213.00 187.11
0.71 -86.51 22.73 -32.49 100.63 212.90 187.26
0.71 -86.41 22.95 -32.31 101.01 212.80 187.40
0.71 -86.31 23.16 -32.12 101.39 212.70 187.55
0.71 -86.20 23.37 -31.93 101.76 212.60 187.69
0.71 -86.10 23.58 -31.74 102.14 212.49 187.83
0.71 -86.00 23.80 -31.56 102.52 212.39 187.98
0.72 -85.90 24.01 -31.37 102.90 212.28 188.12
0.72 -85.79 24.22 -31.18 103.29 212.18 188.26
0.72 -85.69 24.43 -30.99 103.67 212.07 188.40
0.72 -85.59 24.65 -30.80 104.05 211.96 188.54
0.72 -85.48 24.86 -30.61 104.43 211.85 188.68
0.72 -85.38 25.07 -30.43 104.81 211.73 188.82
0.72 -85.27 25.28 -30.24 105.20 211.62 188.96
0.72 -85.17 25.49 -30.05 105.58 211.51 189.10
0.72 -85.06 25.70 -29.86 105.97 211.39 189.24
0.72 -84.96 25.92 -29.67 106.35 211.27 189.38
0.73 -84.85 26.13 -29.48 106.74 211.16 189.52
0.73 -84.74 26.34 -29.29 107.12 211.04 189.65
0.73 -84.64 26.55 -29.10 107.51 210.92 189.79
0.73 -84.53 26.76 -28.91 107.90 210.79 189.92
0.73 -84.42 26.97 -28.72 108.28 210.67 190.06
0.73 -84.31 27.18 -28.53 108.67 210.55 190.19
0.73 -84.20 27.39 -28.34 109.06 210.42 190.33
0.73 -84.09 27.60 -28.15 109.45 210.29 190.46
0.73 -83.98 27.81 -27.96 109.84 210.17 190.60
0.73 -83.87 28.02 -27.77 110.23 210.04 190.73
0.74 -83.76 28.23 -27.58 110.62 209.91 190.86
0.74 -83.65 28.44 -27.39 111.01 209.77 190.99
0.74 -83.54 28.65 -27.20 111.40 209.64 191.12
0.74 -83.43 28.86 -27.01 111.79 209.51 191.25
0.74 -83.32 29.07 -26.81 112.18 209.37 191.38
0.74 -83.21 29.28 -26.62 112.57 209.23 191.51
0.74 -83.09 29.49 -26.43 112.96 209.09 191.64
0.74 -82.98 29.70 -26.24 113.35 208.95 191.77
0.74 -82.87 29.91 -26.05 113.75 208.81 191.89
0.74 -82.75 30.12 -25.86 114.14 208.67 192.02
0.75 -82.64 30.32 -25.66 114.53 208.53 192.15
0.75 -82.52 30.53 -25.47 114.93 208.38 192.27
0.75 -82.41 30.74 -25.28 115.32 208.24 192.40
0.75 -82.29 30.95 -25.09 115.72 208.09 192.52
0.75 -82.18 31.16 -24.89 116.11 207.94 192.64
0.75 -82.06 31.36 -24.70 116.51 207.79 192.77
0.75 -81.94 31.57 -24.51 116.90 207.64 192.89
0.75 -81.83 31.78 -24.32 117.30 207.48 193.01
0.75 -81.71 31.99 -24.12 117.69 207.33 193.13
0.75 -81.59 32.19 -23.93 118.09 207.17 193.25
0.76 -81.47 32.40 -23.74 118.49 207.02 193.37
0.76 -81.35 32.61 -23.54 118.89 206.86 193.49
0.76 -81.23 32.82 -23.35 119.28 206.70 193.61
0.76 -81.11 33.02 -23.16 119.68 206.54 193.72
0.76 -81.00 33.23 -22.96 120.08 206.37 193.84
0.76 -80.87 33.44 -22.77 120.48 206.21 193.96
0.76 -80.75 33.64 -22.57 120.87 206.04 194.07
0.76 -80.63 33.85 -22.38 121.27 205.88 194.19
0.76 -80.51 34.05 -22.18 121.67 205.71 194.30
0.76 -80.39 34.26 -21.99 122.07 205.54 194.41
0.77 -80.27 34.46 -21.80 122.47 205.37 194.53
0.77 -80.14 34.67 -21.60 122.87 205.20 194.64
0.77 -80.02 34.87 -21.41 123.27 205.02 194.75
0.77 -79.90 35.08 -21.21 123.67 204.85 194.86
0.77 -79.77 35.28 -21.02 124.07 204.67 194.97
0.77 -79.65 35.49 -20.82 124.47 204.49 195.08
0.77 -79.53 35.69 -20.63 124.87 204.32 195.18
0.77 -79.40 35.90 -20.43 125.27 204.14 195.29
0.77 -79.27 36.10 -20.24 125.67 203.95 195.40
0.77 -79.15 36.31 -20.04 126.07 203.77 195.50
0.78 -79.02 36.51 -19.85 126.47 203.59 195.61
0.78 -78.90 36.71 -19.65 126.87 203.40 195.71
0.78 -78.77 36.92 -19.45 127.27 203.21 195.81
0.78 -78.64 37.12 -19.26 127.68 203.02 195.92
0.78 -78.51 37.32 -19.06 128.08 202.83 196.02
0.78 -78.39 37.52 -18.87 128.48 202.64 196.12
0.78 -78.26 37.73 -18.67 128.88 202.45 196.22
0.78 -78.13 37.93 -18.47 129.28 202.25 196.32
0.78 -78.00 38.13 -18.28 129.68 202.06 196.42
0.78 -77.87 38.33 -18.08 130.08 201.86 196.51
0.79 -77.74 38.54 -17.88 130.49 201.66 196.61
0.79 -77.61 38.74 -17.69 130.89 201.46 196.71
0.79 -77.48 38.94 -17.49 131.29 201.26 196.80
0.79 -77.34 39.14 -17.29 131.69 201.06 196.90
0.79 -77.21 39.34 -17.10 132.09 200.86 196.99
0.79 -77.08 39.54 -16.90 132.50 200.65 197.08
0.79 -76.95 39.74 -16.70 132.90 200.44 197.17
0.79 -76.81 39.94 -16.51 133.30 200.24 197.26
0.79 -76.68 40.14 -16.31 133.70 200.03 197.35
0.79 -76.55 40.34 -16.11 134.10 199.81 197.44
0.80 -76.41 40.54 -15.91 134.51 199.60 197.53
0.80 -76.28 40.74 -15.72 134.91 199.39 197.62
0.80 -76.14 40.94 -15.52 135.31 199.17 197.70
0.80 -76.01 41.14 -15.32 135.71 198.96 197.79
0.80 -75.87 41.34 -15.12 136.11 198.74 197.87
0.80 -75.74 41.54 -14.92 136.51 198.52 197.96
0.80 -75.60 41.74 -14.73 136.91 198.30 198.04
0.80 -75.46 41.93 -14.53 137.32 198.08 198.12
0.80 -75.32 42.13 -14.33 137.72 197.85 198.20
0.80 -75.19 42.33 -14.13 138.12 197.63 198.28
0.81 -75.05 42.53 -13.93 138.52 197.40 198.36
0.81 -74.91 42.72 -13.74 138.92 197.17 198.44
0.81 -74.77 42.92 -13.54 139.32 196.94 198.51
0.81 -74.63 43.12 -13.34 139.72 196.71 198.59
0.81 -74.49 43.31 -13.14 140.12 196.48 198.66
0.81 -74.35 43.51 -12.94 140.52 196.25 198.74
0.81 -74.21 43.71 -12.74 140.92 196.01 198.81
0.81 -74.07 43.90 -12.54 141.32 195.78 198.88
0.81 -73.93 44.10 -12.34 141.72 195.54 198.95
0.81 -73.78 44.29 -12.15 142.12 195.30 199.03
0.82 -73.64 44.49 -11.95 142.52 195.06 199.09
0.82 -73.50 44.68 -11.75 142.92 194.82 199.16
0.82 -73.36 44.88 -11.55 143.32 194.57 199.23
0.82 -73.21 45.07 -11.35 143.71 194.33 199.30
0.82 -73.07 45.27 -11.15 144.11 194.08 199.36
0.82 -72.93 45.46 -10.95 144.51 193.84 199.43
0.82 -72.78 45.66 -10.75 144.91 193.59 199.49
0.82 -72.64 45.85 -10.55 145.30 193.34 199.55
0.82 -72.49 46.04 -10.35 145.70 193.09 199.61
0.82 -72.34 46.23 -10.15 146.10 192.83 199.67
0.83 -72.20 46.43 -9.95 146.49 192.58 199.73
0.83 -72.05 46.62 -9.75 146.89 192.33 199.79
0.83 -71.90 46.81 -9.55 147.29 192.07 199.85
0.83 -71.76 47.00 -9.35 147.68 191.81 199.90
0.83 -71.61 47.20 -9.15 148.08 191.55 199.96
0.83 -71.46 47.39 -8.95 148.47 191.29 200.01
0.83 -71.31 47.58 -8.75 148.86 191.03 200.06
0.83 -71.16 47.77 -8.55 149.26 190.77 200.12
0.83 -71.01 47.96 -8.35 149.65 190.50 200.17
0.83 -70.86 48.15 -8.15 150.04 190.23 200.22
0.84 -70.71 48.34 -7.95 150.44 189.97 200.27
0.84 -70.56 48.53 -7.75 150.83 189.70 200.31
0.84 -70.41 48.72 -7.55 151.22 189.43 200.36
0.84 -70.26 48.91 -7.35 151.61 189.16 200.41
0.84 -70.11 49.10 -7.15 152.00 188.88 200.45
0.84 -69.96 49.29 -6.95 152.39 188.61 200.49
0.84 -69.80 49.48 -6.75 152.78 188.33 200.54
0.84 -69.65 49.66 -6.55 153.17 188.06 200.58
0.84 -69.50 49.85 -6.35 153.56 187.78 200.62
0.84 -69.34 50.04 -6.15 153.95 187.50 200.66
0.85 -69.19 50.23 -5.95 154.33 187.22 200.69
0.85 -69.03 50.41 -5.75 154.72 186.94 200.73
0.85 -68.88 50.60 -5.55 155.11 186.66 200.77
0.85 -68.72 50.79 -5.35 155.49 186.37 200.80
0.85 -68.57 50.97 -5.14 155.88 186.09 200.84
0.85 -68.41 51.16 -4.94 156.26 185.80 200.87
0.85 -68.26 51.34 -4.74 156.65 185.51 200.90
0.85 -68.10 51.53 -4.54 157.03 185.22 200.93
0.85 -67.94 51.72 -4.34 157.41 184.93 200.96
0.85 -67.78 51.90 -4.14 157.80 184.64 200.99
0.86 -67.63 52.08 -3.94 158.18 184.35 201.01
0.86 -67.47 52.27 -3.74 158.56 184.05 201.04
0.86 -67.31 52.45 -3.54 158.94 183.76 201.06
0.86 -67.15 52.64 -3.34 159.32 183.46 201.09
0.86 -66.99 52.82 -3.13 159.70 183.16 201.11
0.86 -66.83 53.00 -2.93 160.08 182.86 201.13
0.86 -66.67 53.19 -2.73 160.45 182.56 201.15
0.86 -66.51 53.37 -2.53 160.83 182.26 201.17
0.86 -66.35 53.55 -2.33 161.21 181.96 201.19
0.86 -66.19 53.73 -2.13 161.58 181.65 201.20
0.87 -66.03 53.91 -1.93 161.96 181.35 201.22
0.87 -65.86 54.09 -1.73 162.33 181.04 201.23
0.87 -65.70 54.28 -1.53 162.70 180.73 201.25
0.87 -65.54 54.46 -1.32 163.08 180.43 201.26
0.87 -65.37 54.64 -1.12 163.45 180.12 201.27
0.87 -65.21 54.82 -0.92 163.82 179.81 201.28
0.87 -65.05 55.00 -0.72 164.19 179.49 201.29
0.87 -64.88 55.17 -0.52 164.56 179.18 201.29
0.87 -64.72 55.35 -0.32 164.93 178.87 201.30
0.87 -64.55 55.53 -0.12 165.30 178.55 201.30
0.88 -64.39 55.71 0.09 165.66 178.23 201.30
0.88 -64.22 55.89 0.29 166.03 177.92 201.30
0.88 -64.06 56.07 0.49 166.39 177.60 201.29
0.88 -63.89 56.24 0.69 166.76 177.28 201.29
0.88 -63.72 56.42 0.89 167.12 176.96 201.28
0.88 -63.55 56.60 1.09 167.48 176.64 201.27
0.88 -63.39 56.77 1.29 167.85 176.31 201.26
0.88 -63.22 56.95 1.49 168.21 175.99 201.25
0.88 -63.05 57.13 1.70 168.57 175.66 201.24
0.88 -62.88 57.30 1.90 168.92 175.34 201.22
0.89 -62.71 57.48 2.10 169.28 175.01 201.21
0.89 -62.54 57.65 2.30 169.64 174.68 201.19
0.89 -62.37 57.83 2.50 169.99 174.35 201.17
0.89 -62.20 58.00 2.70 170.35 174.02 201.15
0.89 -62.03 58.17 2.90 170.70 173.69 201.13
0.89 -61.86 58.35 3.10 171.06 173.36 201.11
0.89 -61.69 58.52 3.30 171.41 173.03 201.09
0.89 -61.52 58.69 3.51 171.76 172.69 201.07
0.89 -61.35 58.87 3.71 172.11 172.36 201.04
0.89 -61.17 59.04 3.91 172.46 172.02 201.02
0.90 -61.00 59.21 4.11 172.80 171.69 200.99
0.90 -60.83 59.38 4.31 173.15 171.35 200.96
0.90 -60.66 59.55 4.51 173.50 171.01 200.93
0.90 -60.48 59.72 4.71 173.84 170.67 200.90
0.90 -60.31 59.89 4.91 174.18 170.33 200.87
0.90 -60.13 60.07 5.11 174.53 169.99 200.84
0.90 -59.96 60.23 5.31 174.87 169.65 200.80
